Location,Time,Direction,VehicleType,Speed
Nakkila,2018-04-01 11:21:35,1,passenger_car,78
Pori,2018-04-01 11:21:37,1,passenger_car,99
Vihti,2018-04-01 11:21:39,1,passenger_car,101
Vihti,2018-04-01 11:21:42,1,passenger_car,85
Vihti,2018-04-01 11:21:44,1,passenger_car,94
Karkkila,2018-04-01 11:21:48,1,passenger_car,82
Vihti,2018-04-01 11:21:56,2,passenger_car,101
Vihti,2018-04-01 11:21:58,1,passenger_car,96
Pori,2018-04-01 11:22:03,1,passenger_car,94
Vihti,2018-04-01 11:22:04,1,passenger_car,98
Pori,2018-04-01 11:22:06,1,passenger_car,109
Pori,2018-04-01 11:22:08,1,passenger_car,97
Vihti,2018-04-01 11:22:10,2,passenger_car,116
Vihti,2018-04-01 11:22:11,2,passenger_car,98
Pori,2018-04-01 11:22:12,1,passenger_car,97
Vihti,2018-04-01 11:22:13,2,passenger_car,115
Nakkila,2018-04-01 11:22:13,1,passenger_car,72
Vihti,2018-04-01 11:22:15,2,passenger_car,94
Vihti,2018-04-01 11:22:16,2,passenger_car,94
Pori,2018-04-01 11:22:17,1,passenger_car,87
Pori,2018-04-01 11:22:18,2,passenger_car,94
Pori,2018-04-01 11:22:19,1,passenger_car,84
Pori,2018-04-01 11:22:20,1,passenger_car,111
Nakkila,2018-04-01 11:22:21,1,passenger_car,79
Vihti,2018-04-01 11:22:25,2,passenger_car,93
Nakkila,2018-04-01 11:22:26,2,passenger_car,80
Pori,2018-04-01 11:22:28,2,passenger_car,101
Vihti,2018-04-01 11:22:35,2,passenger_car,109
Nakkila,2018-04-01 11:22:36,2,passenger_car,80
Pori,2018-04-01 11:22:37,2,passenger_car,97
Vihti,2018-04-01 11:22:38,1,"passenger_car, trailer",83
Karkkila,2018-04-01 11:22:40,2,passenger_car,76
Nakkila,2018-04-01 11:22:42,1,passenger_car,83
Nakkila,2018-04-01 11:22:42,2,passenger_car,79
Nakkila,2018-04-01 11:22:43,2,passenger_car,79
Nakkila,2018-04-01 11:22:44,2,passenger_car,78
Nakkila,2018-04-01 11:22:45,2,passenger_car,77
Pori,2018-04-01 11:22:45,1,passenger_car,109
Vihti,2018-04-01 11:22:47,1,passenger_car,117
Vihti,2018-04-01 11:22:47,1,passenger_car,82
Nakkila,2018-04-01 11:22:47,1,passenger_car,79
Pori,2018-04-01 11:22:49,2,passenger_car,89
Pori,2018-04-01 11:22:49,1,passenger_car,107
Karkkila,2018-04-01 11:22:49,1,passenger_car,84
Vihti,2018-04-01 11:22:50,1,passenger_car,84
Karkkila,2018-04-01 11:22:52,1,passenger_car,84
Vihti,2018-04-01 11:22:52,2,passenger_car,95
Nakkila,2018-04-01 11:22:55,2,passenger_car,80
Pori,2018-04-01 11:22:55,2,passenger_car,105
Nakkila,2018-04-01 11:22:56,2,passenger_car,80
Pori,2018-04-01 11:22:57,2,passenger_car,103
Nakkila,2018-04-01 11:22:58,2,passenger_car,79
Pori,2018-04-01 11:22:58,1,passenger_car,106
Pori,2018-04-01 11:23:00,2,passenger_car,97
Nakkila,2018-04-01 11:23:00,1,passenger_car,81
Karkkila,2018-04-01 11:23:02,2,passenger_car,89
Pori,2018-04-01 11:23:02,2,passenger_car,98
Vihti,2018-04-01 11:23:03,1,passenger_car,94
Pori,2018-04-01 11:23:03,2,passenger_car,99
Nakkila,2018-04-01 11:23:06,2,passenger_car,85
Nakkila,2018-04-01 11:23:07,1,"truck, trailer",78
Vihti,2018-04-01 11:23:08,2,passenger_car,94
Karkkila,2018-04-01 11:23:11,2,passenger_car,87
Vihti,2018-04-01 11:23:11,2,passenger_car,100
Pori,2018-04-01 11:23:12,2,passenger_car,93
Vihti,2018-04-01 11:23:14,1,passenger_car,96
Karkkila,2018-04-01 11:23:16,1,"passenger_car, trailer",77
Karkkila,2018-04-01 11:23:18,2,passenger_car,90
Karkkila,2018-04-01 11:23:20,2,passenger_car,92
Pori,2018-04-01 11:23:21,2,passenger_car,102
Karkkila,2018-04-01 11:23:23,2,passenger_car,92
Pori,2018-04-01 11:23:23,2,passenger_car,111
Pori,2018-04-01 11:23:24,1,passenger_car,100
Pori,2018-04-01 11:23:25,2,passenger_car,101
Pori,2018-04-01 11:23:27,1,passenger_car,104
Nakkila,2018-04-01 11:23:28,1,passenger_car,68
Nakkila,2018-04-01 11:23:30,2,passenger_car,87
Pori,2018-04-01 11:23:31,1,passenger_car,87
Karkkila,2018-04-01 11:23:34,1,passenger_car,105
Karkkila,2018-04-01 11:23:34,1,passenger_car,83
Nakkila,2018-04-01 11:23:37,2,passenger_car,85
Pori,2018-04-01 11:23:38,1,passenger_car,92
Pori,2018-04-01 11:23:41,1,passenger_car,92
Vihti,2018-04-01 11:23:42,2,passenger_car,84
Pori,2018-04-01 11:23:45,1,passenger_car,102
Nakkila,2018-04-01 11:23:45,2,passenger_car,82
Pori,2018-04-01 11:23:48,1,passenger_car,107
Pori,2018-04-01 11:23:49,1,passenger_car,99
Pori,2018-04-01 11:23:50,1,passenger_car,102
Pori,2018-04-01 11:23:53,2,passenger_car,111
Vihti,2018-04-01 11:23:53,2,passenger_car,109
Nakkila,2018-04-01 11:23:58,1,passenger_car,76
Nakkila,2018-04-01 11:24:01,1,passenger_car,75
Pori,2018-04-01 11:24:02,2,passenger_car,94
Karkkila,2018-04-01 11:24:04,1,passenger_car,79
Nakkila,2018-04-01 11:24:06,2,passenger_car,81
Karkkila,2018-04-01 11:24:07,1,passenger_car,79
Nakkila,2018-04-01 11:24:08,2,passenger_car,86
Nakkila,2018-04-01 11:24:09,1,passenger_car,79
Vihti,2018-04-01 11:24:16,2,passenger_car,101
Nakkila,2018-04-01 11:24:17,1,"passenger_car, trailer",82
Vihti,2018-04-01 11:24:23,2,passenger_car,117
Pori,2018-04-01 11:24:25,1,passenger_car,110
Pori,2018-04-01 11:24:30,1,passenger_car,115
Pori,2018-04-01 11:24:33,1,passenger_car,99
Nakkila,2018-04-01 11:24:34,2,passenger_car,85
Vihti,2018-04-01 11:24:34,2,passenger_car,89
Pori,2018-04-01 11:24:38,2,passenger_car,102
Nakkila,2018-04-01 11:24:38,1,passenger_car,84
Vihti,2018-04-01 11:24:39,1,passenger_car,93
Nakkila,2018-04-01 11:24:41,2,passenger_car,76
Pori,2018-04-01 11:24:43,2,passenger_car,101
Karkkila,2018-04-01 11:24:43,2,passenger_car,85
Vihti,2018-04-01 11:24:44,2,passenger_car,112
Nakkila,2018-04-01 11:24:45,1,passenger_car,79
Pori,2018-04-01 11:24:46,1,"passenger_car, trailer",81
Nakkila,2018-04-01 11:24:46,2,passenger_car,80
Nakkila,2018-04-01 11:24:47,1,passenger_car,88
Pori,2018-04-01 11:24:49,1,passenger_car,83
Nakkila,2018-04-01 11:24:49,2,passenger_car,79
Karkkila,2018-04-01 11:24:49,2,passenger_car,91
Karkkila,2018-04-01 11:24:49,1,passenger_car,78
Nakkila,2018-04-01 11:24:50,2,passenger_car,79
Pori,2018-04-01 11:24:51,1,passenger_car,85
Vihti,2018-04-01 11:24:52,2,passenger_car,112
Pori,2018-04-01 11:24:52,2,passenger_car,94
Nakkila,2018-04-01 11:24:52,2,passenger_car,81
Karkkila,2018-04-01 11:24:52,1,passenger_car,81
Nakkila,2018-04-01 11:24:55,2,passenger_car,81
Pori,2018-04-01 11:24:59,2,passenger_car,104
Vihti,2018-04-01 11:25:04,1,passenger_car,98
Vihti,2018-04-01 11:25:05,2,passenger_car,102
Pori,2018-04-01 11:25:06,1,passenger_car,113
Nakkila,2018-04-01 11:25:13,1,passenger_car,78
Pori,2018-04-01 11:25:13,2,passenger_car,88
Vihti,2018-04-01 11:25:14,1,passenger_car,112
Nakkila,2018-04-01 11:25:15,2,passenger_car,80
Nakkila,2018-04-01 11:25:15,1,passenger_car,78
Vihti,2018-04-01 11:25:16,2,passenger_car,99
Nakkila,2018-04-01 11:25:16,1,passenger_car,75
Pori,2018-04-01 11:25:20,1,passenger_car,104
Karkkila,2018-04-01 11:25:22,1,passenger_car,74
Nakkila,2018-04-01 11:25:23,1,passenger_car,77
Karkkila,2018-04-01 11:25:24,1,"passenger_car, trailer",73
Vihti,2018-04-01 11:25:27,1,passenger_car,84
Karkkila,2018-04-01 11:25:29,1,passenger_car,81
Pori,2018-04-01 11:25:30,1,passenger_car,103
Vihti,2018-04-01 11:25:32,1,passenger_car,107
Vihti,2018-04-01 11:25:34,1,passenger_car,100
Vihti,2018-04-01 11:25:36,1,passenger_car,91
Karkkila,2018-04-01 11:25:36,1,passenger_car,84
Pori,2018-04-01 11:25:37,1,passenger_car,97
Karkkila,2018-04-01 11:25:38,1,passenger_car,82
Karkkila,2018-04-01 11:25:40,1,bus,82
Pori,2018-04-01 11:25:42,2,passenger_car,91
Pori,2018-04-01 11:25:44,1,passenger_car,104
Nakkila,2018-04-01 11:25:46,2,passenger_car,87
Vihti,2018-04-01 11:25:48,1,passenger_car,105
Vihti,2018-04-01 11:25:49,2,passenger_car,98
Pori,2018-04-01 11:25:50,1,passenger_car,103
Vihti,2018-04-01 11:25:51,1,passenger_car,94
Pori,2018-04-01 11:25:56,2,passenger_car,103
Vihti,2018-04-01 11:25:57,2,passenger_car,83
Karkkila,2018-04-01 11:26:01,2,passenger_car,97
Karkkila,2018-04-01 11:26:02,2,passenger_car,75
Pori,2018-04-01 11:26:04,1,passenger_car,95
Karkkila,2018-04-01 11:26:05,2,passenger_car,75
Nakkila,2018-04-01 11:26:06,2,passenger_car,82
Pori,2018-04-01 11:26:06,2,passenger_car,100
Pori,2018-04-01 11:26:07,1,passenger_car,97
Karkkila,2018-04-01 11:26:08,2,passenger_car,80
Vihti,2018-04-01 11:26:09,2,passenger_car,109
Pori,2018-04-01 11:26:09,2,passenger_car,101
Pori,2018-04-01 11:26:09,1,passenger_car,95
Nakkila,2018-04-01 11:26:10,2,passenger_car,87
Vihti,2018-04-01 11:26:12,1,passenger_car,105
Vihti,2018-04-01 11:26:13,1,passenger_car,105
Pori,2018-04-01 11:26:13,1,passenger_car,103
Vihti,2018-04-01 11:26:14,2,passenger_car,88
Pori,2018-04-01 11:26:15,1,passenger_car,115
Nakkila,2018-04-01 11:26:16,2,passenger_car,81
Vihti,2018-04-01 11:26:16,1,passenger_car,104
Vihti,2018-04-01 11:26:20,1,passenger_car,103
Vihti,2018-04-01 11:26:21,2,passenger_car,108
Vihti,2018-04-01 11:26:24,1,passenger_car,97
Nakkila,2018-04-01 11:26:26,1,passenger_car,76
Nakkila,2018-04-01 11:26:27,2,passenger_car,82
Pori,2018-04-01 11:26:29,1,passenger_car,105
Nakkila,2018-04-01 11:26:30,2,passenger_car,92
Pori,2018-04-01 11:26:31,1,passenger_car,104
Pori,2018-04-01 11:26:31,1,"passenger_car, travel trailer",76
Pori,2018-04-01 11:26:31,2,passenger_car,123
Pori,2018-04-01 11:26:32,1,passenger_car,116
Pori,2018-04-01 11:26:35,1,passenger_car,101
Pori,2018-04-01 11:26:35,1,passenger_car,92
Pori,2018-04-01 11:26:38,1,passenger_car,92
Vihti,2018-04-01 11:26:39,2,passenger_car,99
Nakkila,2018-04-01 11:26:39,1,passenger_car,80
Pori,2018-04-01 11:26:40,1,passenger_car,120
Vihti,2018-04-01 11:26:41,2,passenger_car,96
Karkkila,2018-04-01 11:26:42,1,"truck, trailer",87
Pori,2018-04-01 11:26:43,2,passenger_car,99
Pori,2018-04-01 11:26:44,1,passenger_car,106
Nakkila,2018-04-01 11:26:44,1,passenger_car,81
Vihti,2018-04-01 11:26:44,1,passenger_car,99
Pori,2018-04-01 11:26:45,1,passenger_car,107
Pori,2018-04-01 11:26:46,1,passenger_car,109
Vihti,2018-04-01 11:26:46,1,passenger_car,94
Karkkila,2018-04-01 11:26:49,2,truck,81
Vihti,2018-04-01 11:26:50,2,passenger_car,105
Karkkila,2018-04-01 11:26:51,2,passenger_car,80
Vihti,2018-04-01 11:26:53,1,passenger_car,114
Pori,2018-04-01 11:26:53,2,passenger_car,117
Karkkila,2018-04-01 11:26:53,2,"passenger_car, trailer",90
Pori,2018-04-01 11:26:54,2,passenger_car,108
Vihti,2018-04-01 11:26:55,2,passenger_car,106
Karkkila,2018-04-01 11:26:55,2,passenger_car,85
Nakkila,2018-04-01 11:26:56,2,passenger_car,82
Karkkila,2018-04-01 11:26:57,1,passenger_car,83
Vihti,2018-04-01 11:26:57,2,passenger_car,91
Karkkila,2018-04-01 11:26:58,2,passenger_car,83
Vihti,2018-04-01 11:27:05,2,passenger_car,95
Karkkila,2018-04-01 11:27:06,1,passenger_car,80
Nakkila,2018-04-01 11:27:07,2,passenger_car,83
Nakkila,2018-04-01 11:27:08,2,passenger_car,83
Vihti,2018-04-01 11:27:09,2,passenger_car,93
Vihti,2018-04-01 11:27:11,2,passenger_car,122
Nakkila,2018-04-01 11:27:12,1,passenger_car,74
Nakkila,2018-04-01 11:27:12,2,passenger_car,83
Vihti,2018-04-01 11:27:12,2,passenger_car,109
Vihti,2018-04-01 11:27:16,1,passenger_car,100
Pori,2018-04-01 11:27:17,2,"truck, trailer",81
Vihti,2018-04-01 11:27:19,2,passenger_car,98
Vihti,2018-04-01 11:27:26,1,passenger_car,95
Vihti,2018-04-01 11:27:27,1,passenger_car,107
Pori,2018-04-01 11:27:31,2,passenger_car,128
Nakkila,2018-04-01 11:27:31,1,passenger_car,83
Vihti,2018-04-01 11:27:33,1,passenger_car,97
Pori,2018-04-01 11:27:35,1,passenger_car,88
Pori,2018-04-01 11:27:36,2,passenger_car,99
Nakkila,2018-04-01 11:27:39,1,passenger_car,88
Vihti,2018-04-01 11:27:39,1,passenger_car,101
Pori,2018-04-01 11:27:40,2,passenger_car,97
Nakkila,2018-04-01 11:27:40,2,"passenger_car, trailer",80
Vihti,2018-04-01 11:27:41,1,passenger_car,103
Vihti,2018-04-01 11:27:42,2,passenger_car,102
Karkkila,2018-04-01 11:27:44,1,passenger_car,88
Nakkila,2018-04-01 11:27:44,1,truck,25
Pori,2018-04-01 11:27:46,1,passenger_car,105
Karkkila,2018-04-01 11:27:47,2,passenger_car,82
Pori,2018-04-01 11:27:50,1,passenger_car,98
Pori,2018-04-01 11:27:51,1,passenger_car,97
Pori,2018-04-01 11:27:52,2,passenger_car,101
Pori,2018-04-01 11:27:54,1,passenger_car,101
Pori,2018-04-01 11:27:57,1,passenger_car,97
Nakkila,2018-04-01 11:28:01,2,passenger_car,79
Vihti,2018-04-01 11:28:02,1,passenger_car,100
Vihti,2018-04-01 11:28:04,2,passenger_car,103
Nakkila,2018-04-01 11:28:04,2,passenger_car,80
Nakkila,2018-04-01 11:28:05,2,passenger_car,76
Nakkila,2018-04-01 11:28:06,1,"passenger_car, trailer",80
Pori,2018-04-01 11:28:08,1,passenger_car,112
Pori,2018-04-01 11:28:12,2,passenger_car,102
Pori,2018-04-01 11:28:17,2,passenger_car,103
Nakkila,2018-04-01 11:28:18,1,passenger_car,90
Pori,2018-04-01 11:28:21,2,passenger_car,92
Karkkila,2018-04-01 11:28:22,2,passenger_car,81
Pori,2018-04-01 11:28:22,1,passenger_car,100
Pori,2018-04-01 11:28:24,1,passenger_car,95
Vihti,2018-04-01 11:28:25,2,passenger_car,97
Nakkila,2018-04-01 11:28:25,2,passenger_car,84
Pori,2018-04-01 11:28:25,2,passenger_car,92
Nakkila,2018-04-01 11:28:26,2,passenger_car,83
Nakkila,2018-04-01 11:28:27,1,passenger_car,79
Karkkila,2018-04-01 11:28:29,1,passenger_car,87
Nakkila,2018-04-01 11:28:30,2,passenger_car,87
Pori,2018-04-01 11:28:35,1,"truck, trailer",80
Vihti,2018-04-01 11:28:36,1,passenger_car,100
Nakkila,2018-04-01 11:28:37,2,passenger_car,85
Pori,2018-04-01 11:28:39,1,passenger_car,97
Nakkila,2018-04-01 11:28:40,2,passenger_car,84
Karkkila,2018-04-01 11:28:42,1,passenger_car,83
Nakkila,2018-04-01 11:28:42,2,passenger_car,82
Karkkila,2018-04-01 11:28:43,2,passenger_car,77
Karkkila,2018-04-01 11:28:43,1,passenger_car,85
Nakkila,2018-04-01 11:28:43,1,passenger_car,81
Karkkila,2018-04-01 11:28:44,2,passenger_car,75
Vihti,2018-04-01 11:28:44,1,passenger_car,97
Karkkila,2018-04-01 11:28:45,2,passenger_car,79
Nakkila,2018-04-01 11:28:46,2,passenger_car,86
Vihti,2018-04-01 11:28:46,2,passenger_car,104
Pori,2018-04-01 11:28:47,2,passenger_car,92
Vihti,2018-04-01 11:28:47,2,passenger_car,102
Pori,2018-04-01 11:28:48,1,passenger_car,93
Pori,2018-04-01 11:28:49,2,passenger_car,91
Vihti,2018-04-01 11:28:49,2,passenger_car,120
Pori,2018-04-01 11:28:50,1,passenger_car,98
Karkkila,2018-04-01 11:28:50,2,passenger_car,84
Karkkila,2018-04-01 11:28:51,1,passenger_car,16
Vihti,2018-04-01 11:28:51,2,passenger_car,105
Nakkila,2018-04-01 11:28:51,1,passenger_car,63
Nakkila,2018-04-01 11:28:52,1,passenger_car,63
Vihti,2018-04-01 11:28:55,2,passenger_car,111
Pori,2018-04-01 11:28:55,2,passenger_car,90
Vihti,2018-04-01 11:28:56,1,passenger_car,97
Vihti,2018-04-01 11:28:56,2,passenger_car,115
Vihti,2018-04-01 11:28:56,2,passenger_car,119
Vihti,2018-04-01 11:28:57,1,passenger_car,99
Vihti,2018-04-01 11:28:57,2,passenger_car,103
Pori,2018-04-01 11:28:59,1,passenger_car,102
Nakkila,2018-04-01 11:28:59,2,"truck, trailer",82
Karkkila,2018-04-01 11:28:59,1,passenger_car,94
Karkkila,2018-04-01 11:28:59,2,passenger_car,82
Pori,2018-04-01 11:29:00,2,passenger_car,108
Nakkila,2018-04-01 11:29:02,2,passenger_car,79
Vihti,2018-04-01 11:29:06,1,passenger_car,117
Nakkila,2018-04-01 11:29:08,1,passenger_car,78
Nakkila,2018-04-01 11:29:08,2,passenger_car,83
Nakkila,2018-04-01 11:29:09,1,passenger_car,78
Pori,2018-04-01 11:29:10,1,passenger_car,101
Nakkila,2018-04-01 11:29:11,1,passenger_car,76
Vihti,2018-04-01 11:29:12,2,passenger_car,109
Nakkila,2018-04-01 11:29:12,1,passenger_car,78
Pori,2018-04-01 11:29:13,1,passenger_car,108
Nakkila,2018-04-01 11:29:13,2,passenger_car,100
Nakkila,2018-04-01 11:29:15,1,passenger_car,77
Pori,2018-04-01 11:29:15,1,passenger_car,107
Nakkila,2018-04-01 11:29:19,1,passenger_car,78
Vihti,2018-04-01 11:29:23,1,passenger_car,103
Pori,2018-04-01 11:29:24,2,passenger_car,87
Nakkila,2018-04-01 11:29:25,1,passenger_car,80
Nakkila,2018-04-01 11:29:26,1,passenger_car,76
Pori,2018-04-01 11:29:26,2,passenger_car,95
Vihti,2018-04-01 11:29:27,1,passenger_car,101
Pori,2018-04-01 11:29:30,1,passenger_car,108
Karkkila,2018-04-01 11:29:32,2,passenger_car,80
Pori,2018-04-01 11:29:32,2,passenger_car,104
Karkkila,2018-04-01 11:29:34,2,passenger_car,79
Pori,2018-04-01 11:29:37,2,passenger_car,103
Karkkila,2018-04-01 11:29:37,1,passenger_car,85
Pori,2018-04-01 11:29:39,1,passenger_car,98
Karkkila,2018-04-01 11:29:40,1,passenger_car,84
Vihti,2018-04-01 11:29:41,2,passenger_car,102
Pori,2018-04-01 11:29:43,1,"passenger_car, trailer",82
Vihti,2018-04-01 11:29:46,2,passenger_car,104
Vihti,2018-04-01 11:29:51,1,passenger_car,96
Pori,2018-04-01 11:29:57,2,passenger_car,106
Vihti,2018-04-01 11:30:01,2,passenger_car,91
Vihti,2018-04-01 11:30:01,2,passenger_car,104
Pori,2018-04-01 11:30:02,2,passenger_car,100
Karkkila,2018-04-01 11:30:03,1,passenger_car,100
Vihti,2018-04-01 11:30:03,2,passenger_car,101
Vihti,2018-04-01 11:30:04,2,passenger_car,97
Pori,2018-04-01 11:30:05,2,"passenger_car, trailer",84
Karkkila,2018-04-01 11:30:05,1,passenger_car,80
Karkkila,2018-04-01 11:30:08,1,passenger_car,86
Vihti,2018-04-01 11:30:09,1,passenger_car,81
Nakkila,2018-04-01 11:30:09,1,passenger_car,79
Vihti,2018-04-01 11:30:12,1,passenger_car,81
Vihti,2018-04-01 11:30:14,2,passenger_car,100
Pori,2018-04-01 11:30:14,2,"truck, semitrailer",88
Karkkila,2018-04-01 11:30:22,2,passenger_car,88
Karkkila,2018-04-01 11:30:24,2,passenger_car,92
Karkkila,2018-04-01 11:30:27,2,truck,84
Vihti,2018-04-01 11:30:29,2,passenger_car,100
Karkkila,2018-04-01 11:30:31,2,passenger_car,87
Pori,2018-04-01 11:30:31,2,passenger_car,99
Vihti,2018-04-01 11:30:31,2,passenger_car,100
Vihti,2018-04-01 11:30:32,2,passenger_car,114
Vihti,2018-04-01 11:30:34,2,passenger_car,95
Pori,2018-04-01 11:30:35,1,passenger_car,108
Nakkila,2018-04-01 11:30:35,1,passenger_car,78
Vihti,2018-04-01 11:30:36,2,passenger_car,88
Pori,2018-04-01 11:30:36,1,passenger_car,107
Nakkila,2018-04-01 11:30:37,2,passenger_car,74
Nakkila,2018-04-01 11:30:38,1,passenger_car,78
Karkkila,2018-04-01 11:30:39,1,passenger_car,117
Karkkila,2018-04-01 11:30:39,1,passenger_car,84
Pori,2018-04-01 11:30:42,2,passenger_car,94
Karkkila,2018-04-01 11:30:44,1,passenger_car,82
Pori,2018-04-01 11:30:45,2,passenger_car,103
Pori,2018-04-01 11:30:46,1,passenger_car,100
Pori,2018-04-01 11:30:51,2,passenger_car,102
Nakkila,2018-04-01 11:30:52,1,"passenger_car, travel trailer",51
Vihti,2018-04-01 11:30:52,1,passenger_car,102
Vihti,2018-04-01 11:30:53,1,passenger_car,108
Nakkila,2018-04-01 11:30:54,1,passenger_car,53
Nakkila,2018-04-01 11:30:55,1,passenger_car,53
Vihti,2018-04-01 11:30:55,1,passenger_car,100
Pori,2018-04-01 11:30:56,2,passenger_car,100
Nakkila,2018-04-01 11:30:57,1,passenger_car,50
Nakkila,2018-04-01 11:30:57,1,passenger_car,53
Nakkila,2018-04-01 11:30:59,1,passenger_car,44
Nakkila,2018-04-01 11:30:59,2,passenger_car,84
Vihti,2018-04-01 11:30:59,2,passenger_car,115
Nakkila,2018-04-01 11:31:00,2,passenger_car,84
Pori,2018-04-01 11:31:00,2,passenger_car,86
Nakkila,2018-04-01 11:31:00,1,passenger_car,46
Karkkila,2018-04-01 11:31:02,1,passenger_car,99
Nakkila,2018-04-01 11:31:04,1,"passenger_car, trailer",48
Vihti,2018-04-01 11:31:05,2,passenger_car,99
Vihti,2018-04-01 11:31:07,2,passenger_car,101
Vihti,2018-04-01 11:31:10,2,passenger_car,115
Nakkila,2018-04-01 11:31:11,1,passenger_car,71
Nakkila,2018-04-01 11:31:13,1,passenger_car,77
Nakkila,2018-04-01 11:31:16,1,passenger_car,80
Vihti,2018-04-01 11:31:17,2,passenger_car,97
Vihti,2018-04-01 11:31:22,2,passenger_car,100
Pori,2018-04-01 11:31:27,2,passenger_car,105
Vihti,2018-04-01 11:31:27,1,passenger_car,91
Vihti,2018-04-01 11:31:28,1,passenger_car,93
Pori,2018-04-01 11:31:31,1,passenger_car,100
Karkkila,2018-04-01 11:31:32,1,passenger_car,81
Vihti,2018-04-01 11:31:36,2,passenger_car,105
Nakkila,2018-04-01 11:31:37,2,passenger_car,77
Vihti,2018-04-01 11:31:41,1,passenger_car,101
Pori,2018-04-01 11:31:42,2,passenger_car,101
Nakkila,2018-04-01 11:31:44,1,passenger_car,79
Pori,2018-04-01 11:31:45,2,passenger_car,85
Karkkila,2018-04-01 11:31:46,1,passenger_car,83
Nakkila,2018-04-01 11:31:46,2,passenger_car,81
Vihti,2018-04-01 11:31:47,1,passenger_car,94
Nakkila,2018-04-01 11:31:48,2,passenger_car,81
Vihti,2018-04-01 11:31:49,1,passenger_car,94
Pori,2018-04-01 11:31:53,1,passenger_car,100
Pori,2018-04-01 11:32:00,2,passenger_car,89
Vihti,2018-04-01 11:32:02,2,passenger_car,86
Nakkila,2018-04-01 11:32:04,2,passenger_car,81
Karkkila,2018-04-01 11:32:04,2,passenger_car,83
Nakkila,2018-04-01 11:32:05,2,passenger_car,81
Karkkila,2018-04-01 11:32:06,2,passenger_car,81
Pori,2018-04-01 11:32:08,1,passenger_car,107
Vihti,2018-04-01 11:32:10,1,passenger_car,97
Vihti,2018-04-01 11:32:15,1,passenger_car,108
Vihti,2018-04-01 11:32:19,1,passenger_car,101
Pori,2018-04-01 11:32:23,1,passenger_car,100
Nakkila,2018-04-01 11:32:24,2,passenger_car,77
Vihti,2018-04-01 11:32:24,2,passenger_car,107
Pori,2018-04-01 11:32:25,1,passenger_car,93
Vihti,2018-04-01 11:32:26,1,passenger_car,99
Pori,2018-04-01 11:32:26,1,passenger_car,92
Pori,2018-04-01 11:32:30,1,passenger_car,91
Pori,2018-04-01 11:32:34,2,passenger_car,98
Pori,2018-04-01 11:32:34,1,passenger_car,100
Vihti,2018-04-01 11:32:34,2,passenger_car,94
Nakkila,2018-04-01 11:32:35,1,passenger_car,86
Pori,2018-04-01 11:32:35,2,passenger_car,99
Vihti,2018-04-01 11:32:36,1,passenger_car,100
Pori,2018-04-01 11:32:37,1,passenger_car,102
Nakkila,2018-04-01 11:32:37,1,passenger_car,85
Pori,2018-04-01 11:32:40,2,passenger_car,93
Nakkila,2018-04-01 11:32:40,1,passenger_car,81
Vihti,2018-04-01 11:32:44,1,passenger_car,97
Vihti,2018-04-01 11:32:46,1,passenger_car,98
Nakkila,2018-04-01 11:32:47,2,passenger_car,80
Vihti,2018-04-01 11:32:48,1,passenger_car,97
Nakkila,2018-04-01 11:32:48,2,passenger_car,80
Nakkila,2018-04-01 11:32:49,1,passenger_car,80
Pori,2018-04-01 11:32:54,2,passenger_car,110
Pori,2018-04-01 11:32:55,2,passenger_car,109
Nakkila,2018-04-01 11:32:55,1,passenger_car,80
Pori,2018-04-01 11:32:57,1,"truck, trailer",83
Pori,2018-04-01 11:32:59,2,passenger_car,104
Karkkila,2018-04-01 11:33:08,1,passenger_car,80
Pori,2018-04-01 11:33:08,1,passenger_car,95
Pori,2018-04-01 11:33:10,2,passenger_car,103
Vihti,2018-04-01 11:33:12,2,passenger_car,108
Nakkila,2018-04-01 11:33:14,1,passenger_car,77
Nakkila,2018-04-01 11:33:16,2,passenger_car,86
Nakkila,2018-04-01 11:33:17,1,passenger_car,80
Pori,2018-04-01 11:33:20,2,passenger_car,117
Nakkila,2018-04-01 11:33:23,1,passenger_car,78
Karkkila,2018-04-01 11:33:24,2,passenger_car,83
Pori,2018-04-01 11:33:25,2,passenger_car,103
Karkkila,2018-04-01 11:33:28,1,passenger_car,82
Pori,2018-04-01 11:33:28,2,passenger_car,102
Nakkila,2018-04-01 11:33:28,1,passenger_car,72
Nakkila,2018-04-01 11:33:29,1,passenger_car,68
Karkkila,2018-04-01 11:33:31,2,passenger_car,81
